,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
511,Columbus,39.9622601,-83.0007065,Pins Mechanical Company,39.965908177476834,-82.9971770976231,Bar
512,Columbus,39.9622601,-83.0007065,Hilton Columbus Downtown,39.9705996,-83.002435,Hotel
513,Columbus,39.9622601,-83.0007065,Genoa Park,39.95996238913917,-83.00564165890728,Park
514,Columbus,39.9622601,-83.0007065,Dirty Frank's Hot Dog Palace,39.95746705489534,-82.99526451895258,Hot Dog Joint
515,Columbus,39.9622601,-83.0007065,Spoonful Records,39.965406473207494,-82.9980016224784,Record Shop
516,Columbus,39.9622601,-83.0007065,Land-Grant Brewing Company,39.95758436413329,-83.0115563735894,Brewery
517,Columbus,39.9622601,-83.0007065,The Athletic Club Of Columbus,39.962941001949794,-82.9969388920307,Gym / Fitness Center
518,Columbus,39.9622601,-83.0007065,Jeni's Splendid Ice Creams,39.971903146422115,-83.00432243898707,Ice Cream Shop
519,Columbus,39.9622601,-83.0007065,Pistacia Vera,39.95131037178298,-82.99592303482297,Bakery
520,Columbus,39.9622601,-83.0007065,Curio,39.952579595037804,-82.99449165548388,Cocktail Bar
521,Columbus,39.9622601,-83.0007065,"Hotel LeVeque, Autograph Collection",39.96229935639491,-83.00205926410854,Hotel
522,Columbus,39.9622601,-83.0007065,Harvest Pizzeria,39.95250916033335,-82.99450992193348,Pizza Place
523,Columbus,39.9622601,-83.0007065,Huntington Park,39.96905636847188,-83.01167070865631,Baseball Stadium
524,Columbus,39.9622601,-83.0007065,Condado Tacos,39.95934342672256,-83.00001309744192,Taco Place
525,Columbus,39.9622601,-83.0007065,Wolf's Ridge Brewing,39.96728654858898,-82.99739477448205,Brewery
526,Columbus,39.9622601,-83.0007065,Deli Boys,39.96518471739724,-83.0011438550397,Deli / Bodega
527,Columbus,39.9622601,-83.0007065,Shadowbox Live,39.95144857531519,-83.00109143696741,Theater
528,Columbus,39.9622601,-83.0007065,Hot Chicken Takeover,39.971526779427414,-83.00446993073597,Fried Chicken Joint
529,Columbus,39.9622601,-83.0007065,16-Bit Bar+Arcade,39.95738772411053,-82.99515882906155,Bar
530,Columbus,39.9622601,-83.0007065,The Book Loft of German Village,39.94942963432355,-82.99578040068023,Bookstore
531,Columbus,39.9622601,-83.0007065,Brassica,39.97627335617655,-83.00321886220759,Restaurant
532,Columbus,39.9622601,-83.0007065,Lindey's,39.950775168798245,-82.99377820821616,American Restaurant
533,Columbus,39.9622601,-83.0007065,Martini Modern Italian,39.9714399,-83.0028301,Italian Restaurant
534,Columbus,39.9622601,-83.0007065,"Le Méridien Columbus, The Joseph",39.975175681650434,-83.00274326658422,Hotel
535,Columbus,39.9622601,-83.0007065,Katzinger's Delicatessen,39.952696550800184,-82.99617813065306,Deli / Bodega
536,Columbus,39.9622601,-83.0007065,Jeni's Splendid Ice Creams,39.9769376106281,-83.00331733402737,Ice Cream Shop
537,Columbus,39.9622601,-83.0007065,Arepazo Tapas Bar Grill,39.95147307298437,-82.99879758574059,Latin American Restaurant
538,Columbus,39.9622601,-83.0007065,Hadley's Bar & Kitchen,39.95727167971174,-82.99502053439329,Gastropub
539,Columbus,39.9622601,-83.0007065,Goodale Park,39.97603302508056,-83.00588826399424,Park
540,Columbus,39.9622601,-83.0007065,Phia Salon,39.977857,-83.004,Salon / Barbershop
541,Columbus,39.9622601,-83.0007065,The Guild House,39.97511026661036,-83.0029585030411,American Restaurant
542,Columbus,39.9622601,-83.0007065,Stauf's Coffee,39.94960700304308,-82.99563260476904,Coffee Shop
543,Columbus,39.9622601,-83.0007065,Bicentennial Park,39.95648313636291,-83.00384193858271,Park
544,Columbus,39.9622601,-83.0007065,Club 185,39.952528446963086,-82.99352247407899,American Restaurant
545,Columbus,39.9622601,-83.0007065,BrewDog Franklinton,39.95733546489932,-83.0122506358016,Bar
546,Columbus,39.9622601,-83.0007065,The Pearl,39.97523583504577,-83.00329911468049,Gastropub
547,Columbus,39.9622601,-83.0007065,Schmidt's Restaurant und Sausage Haus,39.946222483881144,-82.99099262761268,German Restaurant
548,Columbus,39.9622601,-83.0007065,One Line Coffee,39.97757960533404,-83.00361139612372,Coffee Shop
549,Columbus,39.9622601,-83.0007065,Marcella's,39.9749125,-83.0032564,Italian Restaurant
550,Columbus,39.9622601,-83.0007065,M Restaurant & Bar,39.954723962111004,-83.00604136864774,New American Restaurant
551,Columbus,39.9622601,-83.0007065,The Brown Bag Deli,39.94435095800795,-82.99260975264107,Deli / Bodega
552,Columbus,39.9622601,-83.0007065,EXPRESS LIVE!,39.969719152623725,-83.01023780659617,Music Venue
553,Columbus,39.9622601,-83.0007065,Mission Coffee Co.,39.98085982117619,-83.0045174784772,Coffee Shop
554,Columbus,39.9622601,-83.0007065,Denmark,39.97181126586613,-83.00256733613607,Bar
555,Columbus,39.9622601,-83.0007065,Barley's Brewing Company Ale House #1,39.971919149293605,-83.00265010773292,Gastropub
556,Columbus,39.9622601,-83.0007065,Tavern Olde Towne,39.962912764889765,-82.97656022079406,Restaurant
557,Columbus,39.9622601,-83.0007065,Copious,39.95156365117467,-82.99845524839385,Restaurant
558,Columbus,39.9622601,-83.0007065,Tasi Cafe,39.976385354856546,-83.00244713083269,Café
559,Columbus,39.9622601,-83.0007065,Homage,39.978428016623965,-83.0039419053211,Clothing Store
560,Columbus,39.9622601,-83.0007065,Schiller Park,39.941970044653,-82.99271196674867,Park
561,Columbus,39.9622601,-83.0007065,G. Michael's Bistro & Bar,39.95025136335022,-82.99582124646258,New American Restaurant
562,Columbus,39.9622601,-83.0007065,Northstar Cafe,39.98161483345101,-83.00457743764505,Café
563,Columbus,39.9622601,-83.0007065,Tommy's Diner,39.959351023475335,-83.02510705631893,Diner
564,Columbus,39.9622601,-83.0007065,Tigertree,39.97846359059032,-83.00397455221638,Boutique
565,Columbus,39.9622601,-83.0007065,Fox in the Snow,39.984152617277225,-82.9994960870644,Café
566,Columbus,39.9622601,-83.0007065,Philco Bar + Diner,39.97765357039984,-83.00360019360939,Diner
567,Columbus,39.9622601,-83.0007065,Basi Italia,39.978250423196386,-83.01081509501547,Italian Restaurant
568,Columbus,39.9622601,-83.0007065,The Original Mikey's Late Night Slice,39.98350711977789,-83.00469731628439,Pizza Place
569,Columbus,39.9622601,-83.0007065,Bakersfield Short North,39.9773253,-83.0038264,Taco Place
570,Columbus,39.9622601,-83.0007065,The Sycamore,39.94913580596755,-82.99096582491413,American Restaurant
571,Columbus,39.9622601,-83.0007065,Forno Kitchen & Bar,39.97711686591293,-83.00362518119398,Bistro
572,Columbus,39.9622601,-83.0007065,Seventh Son Brewing,39.98545680216692,-82.9996123306792,Brewery
573,Columbus,39.9622601,-83.0007065,Laughlin's Bakery,39.98257759787626,-83.0040387179143,Bakery
574,Columbus,39.9622601,-83.0007065,Valter's at the Maennerchor,39.9422190668629,-82.99647331237793,German Restaurant
575,Columbus,39.9622601,-83.0007065,Scioto Audubon Metro Park,39.94637379731532,-83.00848018515786,Park
576,Columbus,39.9622601,-83.0007065,Press Grill,39.97752433994014,-83.00357936913488,American Restaurant
577,Columbus,39.9622601,-83.0007065,Fox In The Snow,39.93971433154229,-82.99052316834826,Café
578,Columbus,39.9622601,-83.0007065,Union Cafe,39.97843541644031,-83.00346648946116,Gay Bar
579,Columbus,39.9622601,-83.0007065,ZenCha Tea Salon,39.98233460000001,-83.0042375,Tea Room
580,Columbus,39.9622601,-83.0007065,Katalina's,39.983788867892265,-83.01571019785112,Café
581,Columbus,39.9622601,-83.0007065,Piercology,39.98196959832182,-83.00985006265968,Piercing Parlor
582,Columbus,39.9622601,-83.0007065,The Crest Gastropub,39.951603677789784,-82.98257811091574,Gastropub
583,Columbus,39.9622601,-83.0007065,The Thurman Cafe,39.93955511423818,-82.99111902646551,Burger Joint
584,Columbus,39.9622601,-83.0007065,Local Cantina,39.94685898698337,-82.99792205652786,Taco Place
585,Columbus,39.9622601,-83.0007065,Barcelona Restaurant & Bar,39.94455959358404,-82.98997723367995,Tapas Restaurant
586,Columbus,39.9622601,-83.0007065,Hofbräuhaus Columbus,39.974444325349516,-83.02395592931268,Bavarian Restaurant
587,Columbus,39.9622601,-83.0007065,The Old Mohawk,39.945965554392615,-82.99311309571799,American Restaurant
588,Columbus,39.9622601,-83.0007065,Yellow Brick Pizza,39.9630466788228,-82.9764968337136,Pizza Place
589,Columbus,39.9622601,-83.0007065,The Rossi Bar & Kitchen,39.98071509331636,-83.00430390152971,Wine Bar
590,Columbus,39.9622601,-83.0007065,The Angry Baker,39.96289203926847,-82.9764907872303,Bakery
591,Columbus,39.9622601,-83.0007065,Brothers Drake Meadery,39.987236562632376,-83.00472275942643,Winery
592,Columbus,39.9622601,-83.0007065,Melt Bar & Grilled,39.979447880980246,-83.00372179080733,Sandwich Place
593,Columbus,39.9622601,-83.0007065,Junior's Tacos,39.98722644573631,-83.01101953960396,Food Truck
594,Columbus,39.9622601,-83.0007065,GoreMade Pizza,39.982201291608774,-82.9985858747868,Pizza Place
595,Columbus,39.9622601,-83.0007065,Mouton,39.98179228781878,-83.00448571364936,Cocktail Bar
596,Columbus,39.9622601,-83.0007065,North High Brewing Co Taproom & Brewery,39.98866624560024,-83.00564110279082,Beer Bar
597,Columbus,39.9622601,-83.0007065,Condado,39.987464666992686,-83.00578679182095,Taco Place
598,Columbus,39.9622601,-83.0007065,Olentangy Trail,39.98489001650557,-83.01077471947264,Trail
599,Columbus,39.9622601,-83.0007065,Standard Hall,39.98475188535021,-83.00488701768519,Bar
600,Charlotte,35.2270869,-80.8431268,Blumenthal Performing Arts Center,35.22792953956913,-80.84195071274344,Performing Arts Venue
601,Charlotte,35.2270869,-80.8431268,Belk Theater,35.2277106677568,-80.84166327548685,Concert Hall
602,Charlotte,35.2270869,-80.8431268,The Capital Grille,35.22821596511468,-80.84197405615006,American Restaurant
603,Charlotte,35.2270869,-80.8431268,Romare Bearden Park,35.226926552136746,-80.84768496859488,Park
604,Charlotte,35.2270869,-80.8431268,Childress Klein YMCA,35.223675,-80.84452610000001,Gym
605,Charlotte,35.2270869,-80.8431268,Knight Theater,35.22441516682533,-80.84774283137628,Theater
606,Charlotte,35.2270869,-80.8431268,The Cellar,35.22924,-80.83971,Restaurant
607,Charlotte,35.2270869,-80.8431268,Not Just Coffee,35.22753683669642,-80.83800452104721,Coffee Shop
608,Charlotte,35.2270869,-80.8431268,BB&T Ballpark,35.2282770704559,-80.84949374198914,Baseball Stadium
609,Charlotte,35.2270869,-80.8431268,Discovery Place,35.22917975335418,-80.84081411361694,Science Museum
610,Charlotte,35.2270869,-80.8431268,McGlohon Theatre,35.22921191726555,-80.83991387982292,Theater
611,Charlotte,35.2270869,-80.8431268,Spectrum Center,35.225251962340224,-80.83926478657453,Basketball Stadium
612,Charlotte,35.2270869,-80.8431268,Little Village Grill,35.23202294271822,-80.84876686048078,Greek Restaurant
613,Charlotte,35.2270869,-80.8431268,Not Just Coffee,35.226891343243366,-80.84612588431538,Café
614,Charlotte,35.2270869,-80.8431268,7th Street Public Market,35.22756202745097,-80.83799407313707,Farmers Market
615,Charlotte,35.2270869,-80.8431268,Dandelion Market,35.2286559557103,-80.8424793686398,Tapas Restaurant
616,Charlotte,35.2270869,-80.8431268,Bank of America Stadium,35.226346586535826,-80.85348480371778,Football Stadium
617,Charlotte,35.2270869,-80.8431268,Amelie's French Bakery — Uptown,35.22410956146403,-80.8450455877429,Bakery
618,Charlotte,35.2270869,-80.8431268,EpiCentre,35.225615402649694,-80.84198083366203,General Entertainment
619,Charlotte,35.2270869,-80.8431268,The Punch Room,35.22635447916386,-80.84174681535497,Hotel Bar
620,Charlotte,35.2270869,-80.8431268,Harvey B. Gantt Center for African-American Arts + Culture,35.22348028971368,-80.84820432701365,Art Gallery
621,Charlotte,35.2270869,-80.8431268,Vapiano,35.226234166101676,-80.84412438023452,Italian Restaurant
622,Charlotte,35.2270869,-80.8431268,Ruth's Chris Steak House,35.22615835537083,-80.84515392780304,Steakhouse
623,Charlotte,35.2270869,-80.8431268,Mint Museum UPTOWN,35.224352059252205,-80.84819456282428,Art Museum
624,Charlotte,35.2270869,-80.8431268,Aria Tuscan Grill,35.22661542645824,-80.84231735380716,Italian Restaurant
625,Charlotte,35.2270869,-80.8431268,Coco and the Director,35.22768360609232,-80.84354843212633,Restaurant
626,Charlotte,35.2270869,-80.8431268,Carolina Panthers Team Store,35.22568968826929,-80.85100954346781,Gift Shop
627,Charlotte,35.2270869,-80.8431268,Johnny Burrito,35.224705541571545,-80.84474435120461,Burrito Place
628,Charlotte,35.2270869,-80.8431268,Springhill Suites Uptown Charlotte,35.22629457145816,-80.83920656969049,Hotel
629,Charlotte,35.2270869,-80.8431268,The Fillmore Charlotte,35.23998327663868,-80.84538404542695,Rock Club
630,Charlotte,35.2270869,-80.8431268,Cowbell Burger & Bar,35.2283706749389,-80.84219607653625,Burger Joint
631,Charlotte,35.2270869,-80.8431268,Whole Foods Market,35.221300537717596,-80.84621079927176,Grocery Store
632,Charlotte,35.2270869,-80.8431268,Queen City Q (The Q),35.227215014729,-80.83872443148526,BBQ Joint
633,Charlotte,35.2270869,-80.8431268,Craft Tasting Room and Growler Shop,35.219926857756285,-80.85698090264628,Beer Store
634,Charlotte,35.2270869,-80.8431268,Hyatt House Charlotte/Center City,35.22412104866454,-80.83912237234372,Hotel
635,Charlotte,35.2270869,-80.8431268,Uncle Maddio's Pizza,35.225999,-80.843157,Pizza Place
636,Charlotte,35.2270869,-80.8431268,Levine Museum of the New South,35.228248717374086,-80.83870058064797,History Museum
637,Charlotte,35.2270869,-80.8431268,BLT Steak,35.22630515540767,-80.84156513214111,Steakhouse
638,Charlotte,35.2270869,-80.8431268,Brixx Wood Fired Pizza,35.22736740413664,-80.8390497687331,Pizza Place
639,Charlotte,35.2270869,-80.8431268,Dilworth Historic District,35.21991720834428,-80.85026748340637,Historic Site
640,Charlotte,35.2270869,-80.8431268,Dowd YMCA,35.21777797102174,-80.84881909412323,Gym
641,Charlotte,35.2270869,-80.8431268,ImaginOn: The Joe & Joan Martin Center™,35.226936684686386,-80.83745848857707,Library
642,Charlotte,35.2270869,-80.8431268,VBGB Beer Hall & Garden/Restaurant,35.2407139175053,-80.84512165443877,Beer Garden
643,Charlotte,35.2270869,-80.8431268,NC Music Factory,35.23939777393839,-80.84540605545044,General Entertainment
644,Charlotte,35.2270869,-80.8431268,Trader Joe's,35.21160846824355,-80.83546836626202,Grocery Store
645,Charlotte,35.2270869,-80.8431268,Birdsong Brewing Co.,35.23090976801412,-80.82653878235618,Brewery
646,Charlotte,35.2270869,-80.8431268,Seoul Food Meat Co,35.21923075348493,-80.85747277588837,BBQ Joint
647,Charlotte,35.2270869,-80.8431268,Catawba Brewing Charlotte,35.22504807030814,-80.82136507632379,Brewery
648,Charlotte,35.2270869,-80.8431268,The Brass Tap - South End,35.21659579145663,-80.85657200140864,Beer Garden
649,Charlotte,35.2270869,-80.8431268,Rhino Market and Deli,35.2297345226206,-80.86579464304569,Deli / Bodega
650,Charlotte,35.2270869,-80.8431268,Viva Chicken Elizabeth Avenue,35.213406764762595,-80.82596589418151,Peruvian Restaurant
651,Charlotte,35.2270869,-80.8431268,American Legion Memorial Stadium,35.21808055154907,-80.82796347025595,Stadium
652,Charlotte,35.2270869,-80.8431268,Paper Skyscraper,35.21003837333526,-80.85573407357963,Gift Shop
653,Charlotte,35.2270869,-80.8431268,Charlotte Metro Credit Union Amphitheatre,35.239812871087985,-80.84487408660057,Music Venue
654,Charlotte,35.2270869,-80.8431268,Pinky's Westside Grill,35.22916296113382,-80.86726980280673,American Restaurant
655,Charlotte,35.2270869,-80.8431268,The Comedy Zone,35.239038727349644,-80.84487760501092,Comedy Club
656,Charlotte,35.2270869,-80.8431268,Sabor Latin Street Grill,35.21625800318562,-80.821734154822,Latin American Restaurant
657,Charlotte,35.2270869,-80.8431268,Wooden Robot Brewery,35.217138426764315,-80.85713331055709,Brewery
658,Charlotte,35.2270869,-80.8431268,Midnight Diner,35.21949061023241,-80.85231789503456,Diner
659,Charlotte,35.2270869,-80.8431268,Mama Ricotta's,35.21008074477649,-80.83601152904187,Italian Restaurant
660,Charlotte,35.2270869,-80.8431268,Charlotte Cigar Club,35.22090646427749,-80.85088871392303,Smoke Shop
661,Charlotte,35.2270869,-80.8431268,Earl's Grocery,35.213587716505,-80.82634279549526,Deli / Bodega
662,Charlotte,35.2270869,-80.8431268,Intermezzo,35.22202788544003,-80.82169784690419,Pizza Place
663,Charlotte,35.2270869,-80.8431268,Little Sugar Creek Greenway,35.210849475244416,-80.83598132020855,Park
664,Charlotte,35.2270869,-80.8431268,Rai Lay,35.214148965571006,-80.85516547748357,Thai Restaurant
665,Charlotte,35.2270869,-80.8431268,Dilworth Neighborhood Grille,35.21333670068984,-80.84380947097051,American Restaurant
666,Charlotte,35.2270869,-80.8431268,300 East,35.21057084410842,-80.85655559270775,American Restaurant
667,Charlotte,35.2270869,-80.8431268,Copper,35.21064085737329,-80.85580369136879,Indian Restaurant
668,Charlotte,35.2270869,-80.8431268,Midwood Smokehouse,35.22074999106294,-80.81504459928182,BBQ Joint
669,Charlotte,35.2270869,-80.8431268,Tupelo Honey,35.21143,-80.8589499,Southern / Soul Food Restaurant
670,Charlotte,35.2270869,-80.8431268,Vivace Italian Restaurant,35.21205953317677,-80.83640204680589,Italian Restaurant
671,Charlotte,35.2270869,-80.8431268,Hoppin',35.21844576544285,-80.85630621917431,Bar
672,Charlotte,35.2270869,-80.8431268,Arrichion Hot Yoga,35.21717347070265,-80.85685797186783,Yoga Studio
673,Charlotte,35.2270869,-80.8431268,Duck Donuts,35.20273321127804,-80.84446502620501,Bakery
674,Charlotte,35.2270869,-80.8431268,Sullivan's Steakhouse,35.21016769334741,-80.85993089166556,Steakhouse
675,Charlotte,35.2270869,-80.8431268,Publix - South End,35.20636818051561,-80.86248834203087,Grocery Store
676,Charlotte,35.2270869,-80.8431268,Savory Spice Shop,35.20899882364304,-80.86042454469691,Gourmet Shop
677,Charlotte,35.2270869,-80.8431268,NoDa Brewing Company,35.24041402875283,-80.81473818336868,Brewery
678,Charlotte,35.2270869,-80.8431268,Legion Brewing Company,35.218605983914536,-80.81305517504019,Brewery
679,Charlotte,35.2270869,-80.8431268,Owen's Bagel and Deli Shop Inc,35.20825740296913,-80.85985094422058,Deli / Bodega
680,Charlotte,35.2270869,-80.8431268,Zen Massage Charlotte,35.20448864463016,-80.84759941040042,Massage Studio
681,Charlotte,35.2270869,-80.8431268,Latta Park,35.20942576334747,-80.8502903518994,Park
682,Charlotte,35.2270869,-80.8431268,Cajun Queen,35.214671640732114,-80.82105570953891,Cajun / Creole Restaurant
683,Charlotte,35.2270869,-80.8431268,Yoga One,35.219495359092214,-80.81516506672085,Yoga Studio
684,Charlotte,35.2270869,-80.8431268,Dish,35.219782216348555,-80.81210029560997,Southern / Soul Food Restaurant
685,Charlotte,35.2270869,-80.8431268,Amelie's French Bakery,35.241230997397565,-80.81239143964936,Bakery
686,Charlotte,35.2270869,-80.8431268,Common Market,35.21895288662117,-80.81176707196477,Deli / Bodega
687,Charlotte,35.2270869,-80.8431268,Sycamore Brewing,35.20875397921398,-80.86273980533484,Brewery
688,Charlotte,35.2270869,-80.8431268,Heroes Aren't Hard To Find Comics,35.21261863794796,-80.81814069599933,Comic Shop
689,Charlotte,35.2270869,-80.8431268,Superica,35.211736062511484,-80.86030295415733,Mexican Restaurant
690,Charlotte,35.2270869,-80.8431268,Luna's Living Kitchen,35.20894006666145,-80.86090632863032,Vegetarian / Vegan Restaurant
691,Charlotte,35.2270869,-80.8431268,Central Coffee Company,35.221589039124154,-80.82190138833587,Coffee Shop
692,Charlotte,35.2270869,-80.8431268,Lucky Dog Bark & Brew,35.234396553440014,-80.87316493944444,Bar
693,Charlotte,35.2270869,-80.8431268,Thai Taste,35.210069968992435,-80.85589178721222,Thai Restaurant
694,Charlotte,35.2270869,-80.8431268,Bakersfield,35.20204,-80.84443,Mexican Restaurant
695,Charlotte,35.2270869,-80.8431268,Sunflour Baking Company,35.21237,-80.81726,Bakery
696,Charlotte,35.2270869,-80.8431268,O-Ku,35.20967569951435,-80.86028335723316,Asian Restaurant
697,Charlotte,35.2270869,-80.8431268,Soul Gastrolounge,35.220274213508546,-80.81336971391511,Gastropub
698,Charlotte,35.2270869,-80.8431268,Thirsty Beaver Saloon,35.221283486534844,-80.8173596702684,Dive Bar
699,Charlotte,35.2270869,-80.8431268,Mac's Speed Shop,35.202947360818925,-80.86456316624503,BBQ Joint
700,Detroit,42.3315509,-83.0466403,Campus Martius,42.33157500935305,-83.04659843444824,Park
701,Detroit,42.3315509,-83.0466403,Avalon Cafe and Bakery,42.33283408579149,-83.04769430603542,Café
702,Detroit,42.3315509,-83.0466403,The Standby,42.334439,-83.046009,New American Restaurant
703,Detroit,42.3315509,-83.0466403,The Belt,42.33438623492856,-83.04608664518477,Art Gallery
704,Detroit,42.3315509,-83.0466403,Guardian Building,42.32949719395758,-83.04608275976221,Building
705,Detroit,42.3315509,-83.0466403,Texas de Brazil,42.33229334807155,-83.04671116832056,Steakhouse
706,Detroit,42.3315509,-83.0466403,Wright & Co.,42.33500043335515,-83.04922957158983,Cocktail Bar
707,Detroit,42.3315509,-83.0466403,Detroit Water Ice Factory,42.332575436939216,-83.04743554358843,Ice Cream Shop
708,Detroit,42.3315509,-83.0466403,Roast,42.331965686119666,-83.05098523625388,Steakhouse
709,Detroit,42.3315509,-83.0466403,Lafayette Coney Island,42.33168295619689,-83.04878018459664,Hot Dog Joint
710,Detroit,42.3315509,-83.0466403,London Chop House,42.329433536811656,-83.04758350215822,Steakhouse
711,Detroit,42.3315509,-83.0466403,Dime Store,42.33103891507928,-83.0477335766095,American Restaurant
712,Detroit,42.3315509,-83.0466403,Vault of Midnight,42.33413502791608,-83.04662103613177,Comic Shop
713,Detroit,42.3315509,-83.0466403,Detroit Athletic Club (DAC),42.33728538599592,-83.0470674164324,Gym
714,Detroit,42.3315509,-83.0466403,The Westin Book Cadillac Detroit,42.3318415,-83.0502107,Hotel
715,Detroit,42.3315509,-83.0466403,Detroit RiverWalk,42.3287202260046,-83.03799152306372,Park
716,Detroit,42.3315509,-83.0466403,Dessert Oasis Coffee,42.332840032734865,-83.04916523304195,Coffee Shop
717,Detroit,42.3315509,-83.0466403,Ashe Supply Co. Café & Roasterie,42.33618960238957,-83.04921684585598,Coffee Shop
718,Detroit,42.3315509,-83.0466403,Vicente's Cuban Cuisine,42.33443572800103,-83.04719302633426,Cuban Restaurant
719,Detroit,42.3315509,-83.0466403,Grand Trunk Pub,42.33040271544666,-83.04594325850948,Pub
720,Detroit,42.3315509,-83.0466403,Detroit Opera House,42.33645724116305,-83.04870954705946,Opera House
721,Detroit,42.3315509,-83.0466403,Astoria Pastry Shop,42.335238983779576,-83.04181983087055,Dessert Shop
722,Detroit,42.3315509,-83.0466403,The Spirit of Detroit by Marshall Fredericks,42.32927759398768,-83.04481517506044,Outdoor Sculpture
723,Detroit,42.3315509,-83.0466403,Fox Theatre,42.33857952985405,-83.05218121411987,Theater
724,Detroit,42.3315509,-83.0466403,Sweetwater Tavern,42.331860789695504,-83.04183875404216,American Restaurant
725,Detroit,42.3315509,-83.0466403,Comerica Park,42.33924120795909,-83.0491400745142,Baseball Stadium
726,Detroit,42.3315509,-83.0466403,The Fillmore Detroit,42.33752629478861,-83.05232412319816,Concert Hall
727,Detroit,42.3315509,-83.0466403,Cliff Bell's,42.33678076057816,-83.05273244783483,Jazz Club
728,Detroit,42.3315509,-83.0466403,Hart Plaza,42.3282640228893,-83.04428969032931,Plaza
729,Detroit,42.3315509,-83.0466403,Chase Bank,42.330676,-83.0466484,Bank
730,Detroit,42.3315509,-83.0466403,Aloft Detroit at The David Whitney,42.33554653268358,-83.05041655898094,Hotel
731,Detroit,42.3315509,-83.0466403,7 Greens,42.33409422841936,-83.04644355969585,Salad Place
732,Detroit,42.3315509,-83.0466403,Orchid Thai,42.33357944506881,-83.04521964150345,Thai Restaurant
733,Detroit,42.3315509,-83.0466403,Beacon Park,42.334345,-83.055432,Park
734,Detroit,42.3315509,-83.0466403,PizzaPapalis of Greektown,42.335415868368564,-83.04161606674332,Pizza Place
735,Detroit,42.3315509,-83.0466403,Joe Muer Seafood,42.32792062466399,-83.04011059749837,Seafood Restaurant
736,Detroit,42.3315509,-83.0466403,Roasting Plant Detroit,42.33135396694831,-83.04604860350376,Coffee Shop
737,Detroit,42.3315509,-83.0466403,Bon Bon Bon,42.33054761711395,-83.04791362011633,Dessert Shop
738,Detroit,42.3315509,-83.0466403,Ford Field,42.3399420801205,-83.04565429687,Football Stadium
739,Detroit,42.3315509,-83.0466403,Chickpea in the D,42.33507338206439,-83.04905161202473,Sandwich Place
740,Detroit,42.3315509,-83.0466403,The Hudson Cafe,42.333515750338535,-83.0483701617381,Café
741,Detroit,42.3315509,-83.0466403,Clique Restaurant,42.333391284821,-83.03356652588418,Diner
742,Detroit,42.3315509,-83.0466403,Cornerstone Barrel House,42.334887880316955,-83.04926783228036,Whisky Bar
743,Detroit,42.3315509,-83.0466403,Mudgie's Deli,42.32913213821088,-83.06198103601014,Deli / Bodega
744,Detroit,42.3315509,-83.0466403,Bad Luck Bar,42.33291412771919,-83.04913227649843,Speakeasy
745,Detroit,42.3315509,-83.0466403,Little Caesars Arena,42.34078269109013,-83.05531024932861,Hockey Arena
746,Detroit,42.3315509,-83.0466403,Windsor Riverwalk,42.31958952170523,-83.04198503494263,Park
747,Detroit,42.3315509,-83.0466403,Detroit Institute of Bagels,42.3318271976697,-83.06295872565859,Bagel Shop
748,Detroit,42.3315509,-83.0466403,Parks & Rec,42.33493290283728,-83.05482064021474,Diner
749,Detroit,42.3315509,-83.0466403,Parc,42.331564254238664,-83.0466995561501,American Restaurant
750,Detroit,42.3315509,-83.0466403,Urban Bean Coffee,42.33371567,-83.049884,Coffee Shop
751,Detroit,42.3315509,-83.0466403,The Park Bar,42.336898906616874,-83.05284731777134,Bar
752,Detroit,42.3315509,-83.0466403,Detroit Beer Company,42.336019953893064,-83.04884261340828,Brewery
753,Detroit,42.3315509,-83.0466403,Lumen Detroit,42.334593070952664,-83.05506904559303,Restaurant
754,Detroit,42.3315509,-83.0466403,Capitol Park,42.33282359836164,-83.04951781903227,Park
755,Detroit,42.3315509,-83.0466403,Jacoby's German Biergarten,42.33213242418268,-83.04207280270857,German Restaurant
756,Detroit,42.3315509,-83.0466403,The Apparatus Room,42.328113184733425,-83.04829867729079,Restaurant
757,Detroit,42.3315509,-83.0466403,‎Batch Brewing Company,42.32852597917537,-83.06345752980124,Brewery
758,Detroit,42.3315509,-83.0466403,Cafe d'Mongo's,42.33430582590085,-83.05000702248232,Jazz Club
759,Detroit,42.3315509,-83.0466403,Cadillac Square,42.33158703898783,-83.04517593998675,Plaza
760,Detroit,42.3315509,-83.0466403,The Royce,42.33642778471305,-83.05220024113054,Restaurant
761,Detroit,42.3315509,-83.0466403,Eastern Market,42.346801454515315,-83.04002702236176,Farmers Market
762,Detroit,42.3315509,-83.0466403,St Andrew's Hall,42.33237585230494,-83.04163656724867,Concert Hall
763,Detroit,42.3315509,-83.0466403,La Casa De La Habana Cigar Bar,42.336714254013714,-83.04621093738142,Lounge
764,Detroit,42.3315509,-83.0466403,Supino Pizzeria,42.34543013321255,-83.03987963310321,Pizza Place
765,Detroit,42.3315509,-83.0466403,Queen's,42.3344134916079,-83.0477298948876,Bar
766,Detroit,42.3315509,-83.0466403,Detroit Foundation Hotel,42.328332202455975,-83.04836009315102,Hotel
767,Detroit,42.3315509,-83.0466403,Ottava Via,42.33168883361297,-83.0657273746393,Italian Restaurant
